"SeferId","Plaka","lineId","routeId","SeferBaslangic","SeferBitis","Enlem","Boylam","KonumZamani","Hiz"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.082959","39.377313","16/12/2025 14:51:26","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.082395","39.376306","16/12/2025 14:51:58","13.89"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.081645","39.374759","16/12/2025 14:52:30","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.080429","39.372853","16/12/2025 14:53:02","17.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.078892","39.37002","16/12/2025 14:53:17","19.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.078745","39.368625","16/12/2025 14:53:23","19.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.078544","39.364648","16/12/2025 14:53:41","20.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.076326","39.359435","16/12/2025 14:54:06","19.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.072165","39.352606","16/12/2025 14:54:37","24.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.070503","39.349705","16/12/2025 14:54:50","21.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.068938","39.34517","16/12/2025 14:55:10","23.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.066251","39.337349","16/12/2025 14:55:42","21.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.06274","39.329775","16/12/2025 14:56:14","22.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.062132","39.327054","16/12/2025 14:56:26","15.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.061765","39.325968","16/12/2025 14:56:41","2.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.061684","39.32598","16/12/2025 14:56:46","2.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.061453","39.325787","16/12/2025 14:56:53","3.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.061431","39.325607","16/12/2025 14:56:56","6.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.061255","39.322137","16/12/2025 14:57:18","18.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.06091","39.31774","16/12/2025 14:57:35","21.39"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.059738","39.315035","16/12/2025 14:57:49","16.11"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.056791","39.308341","16/12/2025 14:58:21","21.67"
