"SeferId","Plaka","lineId","routeId","SeferBaslangıc","SeferBitis","Enlem","Boylam","KonumZamanı","Hız"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994184","39.665428","19/12/2025 18:33:46","0.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994198","39.665546","19/12/2025 18:34:01","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994221","39.665743","19/12/2025 18:34:06","2.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994235","39.665857","19/12/2025 18:34:11","1.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994252","39.665985","19/12/2025 18:34:16","1.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994265","39.66608","19/12/2025 18:34:21","0.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994281","39.666196","19/12/2025 18:34:36","2.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994308","39.666391","19/12/2025 18:34:41","1.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994341","39.666627","19/12/2025 18:34:46","4.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994403","39.667072","19/12/2025 18:34:51","7.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994464","39.66751","19/12/2025 18:34:56","6.11"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994492","39.66771","19/12/2025 18:35:01","1.11"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994492","39.66771","19/12/2025 18:35:11","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994492","39.66771","19/12/2025 18:35:16","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994503","39.66778","19/12/2025 18:35:21","3.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994611","39.66815","19/12/2025 18:35:26","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994716","39.668532","19/12/2025 18:35:31","6.11"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.99492","39.669488","19/12/2025 18:35:41","7.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995061","39.670053","19/12/2025 18:35:47","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995146","39.670394","19/12/2025 18:35:51","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995281","39.670908","19/12/2025 18:36:01","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995281","39.670908","19/12/2025 18:36:40","0.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995304","39.670989","19/12/2025 18:36:45","2.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995404","39.671335","19/12/2025 18:37:02","1.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995446","39.671466","19/12/2025 18:37:06","5.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995532","39.671736","19/12/2025 18:37:11","3.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995645","39.672092","19/12/2025 18:37:18","6.11"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995707","39.672285","19/12/2025 18:37:21","5.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.99584","39.672704","19/12/2025 18:37:26","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995995","39.673188","19/12/2025 18:37:36","3.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996096","39.673496","19/12/2025 18:37:41","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996236","39.673927","19/12/2025 18:37:46","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996427","39.674511","19/12/2025 18:37:51","11.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996641","39.675166","19/12/2025 18:37:56","12.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996864","39.675878","19/12/2025 18:38:01","13.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008953","39.726665","19/12/2025 18:53:42","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008873","39.72684","19/12/2025 18:53:37","7.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008667","39.7272","19/12/2025 18:53:32","6.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008553","39.72722","19/12/2025 18:53:30","3.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00866","39.72578","19/12/2025 18:52:56","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008583","39.725491","19/12/2025 18:52:46","7.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008574","39.725181","19/12/2025 18:52:40","6.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008852","39.723495","19/12/2025 18:52:24","5.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008857","39.723391","19/12/2025 18:52:20","6.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008973","39.719481","19/12/2025 18:51:31","5.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00901","39.718952","19/12/2025 18:51:26","12.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00902","39.718624","19/12/2025 18:51:24","14.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008974","39.717637","19/12/2025 18:51:18","10.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008522","39.717087","19/12/2025 18:51:11","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.008107","39.716946","19/12/2025 18:51:06","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.007513","39.716744","19/12/2025 18:51:01","9.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.006889","39.716618","19/12/2025 18:50:56","12.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005931","39.716629","19/12/2025 18:50:51","9.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005014","39.716667","19/12/2025 18:50:41","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00465","39.716695","19/12/2025 18:50:36","7.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004313","39.716723","19/12/2025 18:50:31","6.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004024","39.716784","19/12/2025 18:50:21","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004018","39.71682","19/12/2025 18:50:16","1.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004029","39.716989","19/12/2025 18:50:11","5.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004409","39.717129","19/12/2025 18:50:03","3.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00452","39.71628","19/12/2025 18:49:51","5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004582","39.715885","19/12/2025 18:49:41","0.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004607","39.715732","19/12/2025 18:49:36","3.61"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004647","39.715486","19/12/2025 18:49:31","4.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004729","39.714953","19/12/2025 18:49:21","5.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00479","39.71432","19/12/2025 18:49:11","6.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004799","39.71386","19/12/2025 18:49:06","7.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004789","39.71346","19/12/2025 18:49:01","4.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004783","39.713229","19/12/2025 18:48:56","2.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00478","39.713138","19/12/2025 18:48:51","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00478","39.713138","19/12/2025 18:48:46","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004776","39.712935","19/12/2025 18:48:41","5.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004764","39.712258","19/12/2025 18:48:31","4.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004733","39.711925","19/12/2025 18:48:26","4.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004675","39.711635","19/12/2025 18:48:20","4.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004342","39.697424","19/12/2025 18:42:39","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004504","39.697549","19/12/2025 18:42:42","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004621","39.697817","19/12/2025 18:42:45","8.61"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004844","39.698434","19/12/2025 18:42:51","12.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005386","39.699865","19/12/2025 18:43:01","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005588","39.700366","19/12/2025 18:43:06","9.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005663","39.701254","19/12/2025 18:43:21","1.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005555","39.701331","19/12/2025 18:43:26","3.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00539","39.701448","19/12/2025 18:43:31","5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005019","39.701659","19/12/2025 18:43:41","4.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00491","39.701718","19/12/2025 18:43:46","0.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004843","39.701753","19/12/2025 18:44:01","2.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004651","39.701842","19/12/2025 18:44:08","0.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004631","39.701851","19/12/2025 18:44:54","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004631","39.701851","19/12/2025 18:45:06","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004485","39.702035","19/12/2025 18:45:24","1.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004501","39.702099","19/12/2025 18:45:26","3.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004577","39.702418","19/12/2025 18:45:31","6.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00468","39.702844","19/12/2025 18:45:36","7.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004808","39.703374","19/12/2025 18:45:41","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00506","39.704411","19/12/2025 18:45:51","11.11"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005271","39.705032","19/12/2025 18:45:56","11.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005514","39.705636","19/12/2025 18:46:01","10.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005701","39.706083","19/12/2025 18:46:06","8.61"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005915","39.706557","19/12/2025 18:46:11","8.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.006047","39.70814","19/12/2025 18:46:26","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005839","39.708356","19/12/2025 18:46:31","4.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005671","39.708397","19/12/2025 18:46:36","0.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005632","39.708403","19/12/2025 18:46:46","2.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005348","39.708438","19/12/2025 18:46:51","8.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.0047","39.70862","19/12/2025 18:47:01","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004463","39.709377","19/12/2025 18:47:08","8.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00411","39.70964","19/12/2025 18:47:17","1.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004122","39.70967","19/12/2025 18:47:23","1.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004147","39.709733","19/12/2025 18:47:27","2.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004266","39.710093","19/12/2025 18:47:36","2.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004335","39.710369","19/12/2025 18:47:46","1.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004374","39.710525","19/12/2025 18:47:51","3.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004482","39.710929","19/12/2025 18:48:01","3.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004542","39.711127","19/12/2025 18:48:08","3.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004619","39.711384","19/12/2025 18:48:16","2.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004944","39.620632","19/12/2025 18:19:59","2.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004395","39.618996","19/12/2025 18:19:39","14.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00436","39.61808","19/12/2025 18:19:34","12.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.004102","39.617553","19/12/2025 18:19:29","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.003716","39.616382","19/12/2025 18:19:19","10.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00363","39.615687","19/12/2025 18:19:11","4.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.003028","39.615772","19/12/2025 18:18:59","5.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.002703","39.61789","19/12/2025 18:18:39","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.002491","39.618297","19/12/2025 18:18:33","5.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.00223","39.618201","19/12/2025 18:18:24","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.002069","39.617786","19/12/2025 18:18:19","6.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.001804","39.617207","19/12/2025 18:18:09","10.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.001539","39.616656","19/12/2025 18:18:04","10.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.001073","39.61631","19/12/2025 18:17:54","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.000757","39.616557","19/12/2025 18:17:47","6.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.000579","39.617778","19/12/2025 18:17:34","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.000504","39.618299","19/12/2025 18:17:29","8.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.000431","39.618815","19/12/2025 18:17:24","8.61"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.000331","39.619173","19/12/2025 18:17:19","5.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.000089","39.618674","19/12/2025 18:17:08","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.999917","39.618134","19/12/2025 18:17:04","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.999674","39.617736","19/12/2025 18:16:59","8.61"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.999249","39.617646","19/12/2025 18:16:54","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.998688","39.617925","19/12/2025 18:16:44","5.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.998513","39.618318","19/12/2025 18:16:39","8.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.998199","39.618715","19/12/2025 18:16:34","10.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.99787","39.619056","19/12/2025 18:16:29","6.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.997794","39.61917","19/12/2025 18:16:27","6.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.997632","39.620209","19/12/2025 18:16:14","4.72"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.99765","39.62039","19/12/2025 18:16:09","5.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996849","39.619889","19/12/2025 18:15:54","7.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996605","39.619587","19/12/2025 18:15:49","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996555","39.619526","19/12/2025 18:15:47","7.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.996011","39.619127","19/12/2025 18:15:39","6.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.995697","39.618968","19/12/2025 18:15:33","7.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.99531","39.61871","19/12/2025 18:15:27","8.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994956","39.618086","19/12/2025 18:15:19","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994414","39.616884","19/12/2025 18:15:04","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.99438","39.616806","19/12/2025 18:15:03","7.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.994218","39.616509","19/12/2025 18:14:59","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.984894","39.599492","19/12/2025 18:10:04","3.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.985052","39.599579","19/12/2025 18:10:09","4.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.985476","39.599731","19/12/2025 18:10:19","5.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.985801","39.599777","19/12/2025 18:10:24","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.986192","39.599848","19/12/2025 18:10:29","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.986746","39.599879","19/12/2025 18:10:36","8.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.987461","39.599912","19/12/2025 18:10:44","10.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.988837","39.600392","19/12/2025 18:10:59","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989536","39.600689","19/12/2025 18:11:09","5.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.98957","39.601444","19/12/2025 18:11:19","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989561","39.601937","19/12/2025 18:11:24","6.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989548","39.602082","19/12/2025 18:11:29","0"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989513","39.602233","19/12/2025 18:11:51","3.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989486","39.602377","19/12/2025 18:11:54","4.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989397","39.602658","19/12/2025 18:11:59","5.28"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.98925","39.603052","19/12/2025 18:12:04","8.61"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.98908","39.603544","19/12/2025 18:12:09","8.61"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.988704","39.604201","19/12/2025 18:12:19","5.56"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.988513","39.605103","19/12/2025 18:12:29","7.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.98842","39.605397","19/12/2025 18:12:33","6.67"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.988326","39.605775","19/12/2025 18:12:39","5.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.9884","39.605974","19/12/2025 18:12:41","6.94"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.988666","39.606556","19/12/2025 18:12:49","7.78"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.988988","39.606928","19/12/2025 18:12:54","9.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989283","39.60722","19/12/2025 18:12:59","7.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.989898","39.607795","19/12/2025 18:13:09","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.990124","39.608062","19/12/2025 18:13:14","7.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.9904","39.60845","19/12/2025 18:13:19","8.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.990793","39.608807","19/12/2025 18:13:24","10"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.991875","39.610235","19/12/2025 18:13:40","12.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.992349","39.610404","19/12/2025 18:13:48","7.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.99244","39.61039","19/12/2025 18:13:50","7.22"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.992767","39.610502","19/12/2025 18:13:55","6.11"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.993194","39.611249","19/12/2025 18:14:06","8.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.993066","39.611956","19/12/2025 18:14:11","11.39"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.992984","39.612337","19/12/2025 18:14:15","10.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.992822","39.613732","19/12/2025 18:14:26","8.06"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.992956","39.613996","19/12/2025 18:14:29","8.89"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.993344","39.61478","19/12/2025 18:14:40","7.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.993496","39.615268","19/12/2025 18:14:45","9.17"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","40.993756","39.615942","19/12/2025 18:14:51","8.33"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.005389","39.627573","19/12/2025 18:25:40","16.11"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.006016","39.628245","19/12/2025 18:25:45","19.44"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.006521","39.629317","19/12/2025 18:25:50","22.5"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.006569","39.631074","19/12/2025 18:25:57","20.83"
"3911352","61ACS950","150","299","19/12/2025 18:10:04","19/12/2025 18:53:42","41.006024","39.632421","19/12/2025 18:26:03","22.5"
